Time [s], PLETH
49.824,0.6696
49.856,0.66276
49.888,0.65396
49.92,0.64321
49.952,0.63148
49.984,0.61779
50.016,0.60215
50.048,0.58553
50.08,0.56891
50.112,0.55327
50.144,0.53861
50.176,0.52395
50.208,0.50929
50.24,0.49462
50.272,0.48192
50.304,0.47019
50.336,0.46041
50.368,0.45064
50.4,0.44282
50.432,0.43597
50.464,0.43011
50.496,0.42522
50.528,0.42033
50.56,0.41642
50.592,0.41153
50.624,0.40665
50.656,0.40176
50.688,0.39785
50.72,0.39296
50.752,0.38905
50.784,0.38612
50.816,0.38514
50.848,0.38612
50.88,0.38807
50.912,0.39101
50.944,0.39589
50.976,0.40176
51.008,0.40958
51.04,0.41838
51.072,0.42717
51.104,0.43695
51.136,0.44575
51.168,0.45455
51.2,0.46139
51.232,0.46725
51.264,0.47116
51.296,0.47312
51.328,0.47312
51.36,0.47214
51.392,0.46921
51.424,0.46334
51.456,0.4565
51.488,0.4477
51.52,0.43891
51.552,0.43011
51.584,0.42326
51.616,0.41838
51.648,0.4174
51.68,0.42033
51.712,0.42717
51.744,0.43793
51.776,0.45552
51.808,0.47996
51.84,0.50929
51.872,0.54154
51.904,0.57576
51.936,0.60997
51.968,0.64223
52,0.67253
52.032,0.69892
52.064,0.72141
52.096,0.73803
52.128,0.74976
52.16,0.76051
52.192,0.76833
52.224,0.77517
52.256,0.7781
52.288,0.78006
52.32,0.7781
52.352,0.77419
52.384,0.76833
52.416,0.76149
52.448,0.75171
52.48,0.73998
52.512,0.72727
52.544,0.71359
52.576,0.69795
52.608,0.67937
52.64,0.65787
52.672,0.63539
52.704,0.61095
52.736,0.58749
52.768,0.56305
52.8,0.54057
52.832,0.51906
52.864,0.49853
52.896,0.48192
52.928,0.46725
52.96,0.45259
52.992,0.43793
53.024,0.42424
53.056,0.41251
53.088,0.40176
53.12,0.39101
53.152,0.38221
53.184,0.37439
53.216,0.36657
53.248,0.35875
53.28,0.35093
53.312,0.34506
53.344,0.34018
53.376,0.33529
53.408,0.32942
53.44,0.32356
53.472,0.31769
53.504,0.29717
53.536,0.26979
53.568,0.25318
53.6,0.2434
53.632,0.23656
53.664,0.23167
53.696,0.22874
53.728,0.22678
53.76,0.22385
53.792,0.22092
53.824,0.21701
53.856,0.21408
53.888,0.21114
53.92,0.20919
53.952,0.20626
53.984,0.2043
54.016,0.20235
54.048,0.20039
54.08,0.19941
54.112,0.19844
54.144,0.19648
54.176,0.19453
54.208,0.19355
54.24,0.19257
54.272,0.19355
54.304,0.19941
54.336,0.21017
54.368,0.22776
54.4,0.25318
54.432,0.28543
54.464,0.32356
54.496,0.3607
54.528,0.39589
54.56,0.43597
54.592,0.47703
54.624,0.51613
54.656,0.55132
54.688,0.58162
54.72,0.60704
54.752,0.62854
54.784,0.64614
54.816,0.65982
54.848,0.6696
54.88,0.67546
54.912,0.6784
54.944,0.68035
54.976,0.68133
55.008,0.68133
55.04,0.67937
55.072,0.67546
55.104,0.6696
55.136,0.6608
55.168,0.65005
55.2,0.63734
55.232,0.6217
55.264,0.60411
55.296,0.58749
55.328,0.57087
55.36,0.5523
55.392,0.53275
55.424,0.5132
55.456,0.49365
55.488,0.47605
55.52,0.45943
55.552,0.44477
55.584,0.43206
55.616,0.41935
55.648,0.4086
55.68,0.3998
55.712,0.39296
55.744,0.38514
55.776,0.37732
55.808,0.37048
55.84,0.36266
55.872,0.35582
55.904,0.34897
55.936,0.34311
55.968,0.33724
56,0.33138
56.032,0.32551
56.064,0.31965
56.096,0.31476
56.128,0.31085
56.16,0.30596
56.192,0.30108
56.224,0.29619
56.256,0.2913
56.288,0.28641
56.32,0.28152
56.352,0.27566
56.384,0.27175
56.416,0.26882
56.448,0.26686
56.48,0.26784
56.512,0.27077
56.544,0.27566
56.576,0.2825
56.608,0.29032
56.64,0.29912
56.672,0.30694
56.704,0.31476
56.736,0.3216
56.768,0.32649
56.8,0.3304
56.832,0.33431
56.864,0.34018
56.896,0.34702
56.928,0.35679
56.96,0.37146
56.992,0.39101
57.024,0.41642
57.056,0.4477
57.088,0.48485
57.12,0.5259
57.152,0.56891
57.184,0.6129
57.216,0.65591
57.248,0.69599
57.28,0.72825
57.312,0.75464
57.344,0.78104
57.376,0.80547
57.408,0.82698
57.44,0.84457
57.472,0.86022
57.504,0.87195
57.536,0.88074
57.568,0.88661
57.6,0.88954
57.632,0.88954
57.664,0.88759
57.696,0.88172
57.728,0.87292
57.76,0.86217
57.792,0.84751
57.824,0.83089
57.856,0.80938
57.888,0.78592
57.92,0.75953
57.952,0.73021
57.984,0.69892
58.016,0.66569
58.048,0.63245
58.08,0.60313
58.112,0.57674
58.144,0.54741
58.176,0.51906
58.208,0.49169
58.24,0.46628
58.272,0.44282
58.304,0.42131
58.336,0.40176
58.368,0.38319
58.4,0.36559
58.432,0.34897
58.464,0.33333
58.496,0.3216
58.528,0.31085
58.56,0.29912
58.592,0.28641
58.624,0.2737
58.656,0.26197
58.688,0.25024
58.72,0.23949
58.752,0.22972
58.784,0.21994
58.816,0.21114
58.848,0.20235
58.88,0.19746
58.912,0.19355
58.944,0.18768
58.976,0.1828
59.008,0.17791
59.04,0.17302
59.072,0.16813
59.104,0.16325
59.136,0.15934
59.168,0.15543
59.2,0.15249
59.232,0.14956
59.264,0.14663
59.296,0.14663
59.328,0.14761
59.36,0.14663
59.392,0.14565
59.424,0.14467
59.456,0.1437
59.488,0.14272
59.52,0.1437
59.552,0.14663
59.584,0.15347
59.616,0.16716
59.648,0.18768
59.68,0.21212
59.712,0.24145
59.744,0.27859
59.776,0.32258
59.808,0.3695
59.84,0.4174
59.872,0.46334
59.904,0.50635
59.936,0.54545
59.968,0.57967
60,0.60997
60.032,0.63441
60.064,0.65591
60.096,0.67058
60.128,0.68133
60.16,0.69208
60.192,0.70088
60.224,0.70674
60.256,0.71163
60.288,0.71457
60.32,0.71554
60.352,0.71359
60.384,0.71065
60.416,0.70479
60.448,0.69697
60.48,0.68719
60.512,0.67644
60.544,0.66276
60.576,0.64712
60.608,0.62854
60.64,0.60899
60.672,0.58944
60.704,0.56891
60.736,0.54936
60.768,0.52981
60.8,0.51222
60.832,0.49462
60.864,0.48192
60.896,0.47019
60.928,0.45846
60.96,0.44868
60.992,0.43891
61.024,0.43109
61.056,0.42326
61.088,0.41447
61.12,0.40567
61.152,0.3998
61.184,0.39394
61.216,0.38807
61.248,0.38221
61.28,0.37732
61.312,0.37243
61.344,0.36755
61.376,0.36266
61.408,0.35679
61.44,0.35093
61.472,0.34604
61.504,0.34018
61.536,0.33431
61.568,0.32845
61.6,0.32258
61.632,0.31769
61.664,0.31378
61.696,0.32356
61.728,0.34018
61.76,0.34702
61.792,0.34897
61.824,0.34897
61.856,0.348
61.888,0.34604
61.92,0.34409
61.952,0.34213
61.984,0.34018
62.016,0.33724
62.048,0.33431
62.08,0.33236
62.112,0.33138
62.144,0.3304
62.176,0.32942
62.208,0.3304
62.24,0.33431
62.272,0.34115
62.304,0.35288
62.336,0.3695
62.368,0.39198
62.4,0.41838
62.432,0.44868
62.464,0.47507
62.496,0.50049
62.528,0.52884
62.56,0.55523
62.592,0.58065
62.624,0.60411
62.656,0.62268
62.688,0.6393
62.72,0.65298
62.752,0.66373
62.784,0.67155
62.816,0.6784
62.848,0.68231
62.88,0.68426
62.912,0.68426
62.944,0.68328
62.976,0.68231
63.008,0.67937
63.04,0.67449
63.072,0.6696
63.104,0.66178
63.136,0.65396
63.168,0.64321
63.2,0.63245
63.232,0.61975
63.264,0.60704
63.296,0.59433
63.328,0.57967
63.36,0.565
63.392,0.55034
63.424,0.53666
63.456,0.52297
63.488,0.51026
63.52,0.49951
63.552,0.48974
63.584,0.47996
63.616,0.47214
63.648,0.4653
63.68,0.45943
63.712,0.45455
63.744,0.44966
63.776,0.44379
63.808,0.43891
63.84,0.43402
63.872,0.42913
63.904,0.42326
63.936,0.41935
63.968,0.41447
64,0.41056
64.032,0.40665
64.064,0.40274
64.096,0.3998
64.128,0.39589
64.16,0.39296
64.192,0.38905
64.224,0.38514
64.256,0.38025
64.288,0.37634
64.32,0.37243
64.352,0.3695
64.384,0.36755
64.416,0.36657
64.448,0.36755
64.48,0.37048
64.512,0.37439
64.544,0.38025
64.576,0.3871
64.608,0.39492
64.64,0.40274
64.672,0.40958
64.704,0.41544
64.736,0.42033
64.768,0.42424
64.8,0.42815
64.832,0.43206
64.864,0.43597
64.896,0.44086
64.928,0.44868
64.96,0.46139
64.992,0.47898
65.024,0.50147
65.056,0.52786
65.088,0.55621
65.12,0.58749
65.152,0.61877
65.184,0.65494
65.216,0.68524
65.248,0.70577
65.28,0.72141
65.312,0.73412
65.344,0.74682
65.376,0.75758
65.408,0.76637
65.44,0.77322
65.472,0.7781
65.504,0.78006
65.536,0.78006
65.568,0.77713
65.6,0.77322
65.632,0.76735
65.664,0.75953
65.696,0.75073
65.728,0.73998
65.76,0.72727
65.792,0.71261
65.824,0.69697
65.856,0.6784
65.888,0.65885
65.92,0.63734
65.952,0.61486
65.984,0.59238
66.016,0.56989
66.048,0.54839
66.08,0.52884
66.112,0.51222
66.144,0.49462
66.176,0.47801
66.208,0.46237
66.24,0.4477
66.272,0.43402
66.304,0.42131
66.336,0.41056
66.368,0.39883
66.4,0.38905
66.432,0.37928
66.464,0.37146
66.496,0.36364
66.528,0.35679
66.56,0.34897
66.592,0.34213
66.624,0.33431
66.656,0.32747
66.688,0.32063
66.72,0.31378
66.752,0.30792
66.784,0.30303
66.816,0.29814
66.848,0.29423
66.88,0.2913
66.912,0.28935
66.944,0.28641
66.976,0.28348
67.008,0.28055
67.04,0.27761
67.072,0.27566
67.104,0.27273
67.136,0.27077
67.168,0.26882
67.2,0.26686
67.232,0.26491
67.264,0.26393
67.296,0.26295
67.328,0.261
67.36,0.25904
67.392,0.25709
67.424,0.25611
67.456,0.25513
67.488,0.25709
67.52,0.261
67.552,0.26979
67.584,0.28348
67.616,0.30205
67.648,0.32551
67.68,0.35093
67.712,0.37634
67.744,0.40762
67.776,0.43988
67.808,0.47214
67.84,0.50342
67.872,0.53079
67.904,0.55523
67.936,0.57478
67.968,0.59238
68,0.60606
68.032,0.61681
68.064,0.62366
68.096,0.62854
68.128,0.63245
68.16,0.63441
68.192,0.63636
68.224,0.63636
68.256,0.63441
68.288,0.63148
68.32,0.62659
68.352,0.61975
68.384,0.61193
68.416,0.60313
68.448,0.59335
68.48,0.58358
68.512,0.57087
68.544,0.55816
68.576,0.54448
68.608,0.52981
68.64,0.51613
68.672,0.50244
68.704,0.48876
68.736,0.47605
68.768,0.46432
68.8,0.45455
68.832,0.44477
68.864,0.43793
68.896,0.43109
68.928,0.42522
68.96,0.41838
68.992,0.41251
69.024,0.40665
69.056,0.40078
69.088,0.39589
69.12,0.39003
69.152,0.38514
69.184,0.38025
69.216,0.37634
69.248,0.37243
69.28,0.36852
69.312,0.36364
69.344,0.3607
69.376,0.35679
69.408,0.35288
69.44,0.34995
69.472,0.34604
69.504,0.34213
69.536,0.3392
69.568,0.33529
69.6,0.33138
69.632,0.32845
69.664,0.32551
69.696,0.32356
69.728,0.3216
69.76,0.31867
69.792,0.31574
69.824,0.31281
69.856,0.31085
69.888,0.30694
69.92,0.30205
69.952,0.29814
69.984,0.29521
70.016,0.29228
70.048,0.28935
70.08,0.28837
70.112,0.28739
70.144,0.28739
70.176,0.29032
70.208,0.29619
70.24,0.30792
70.272,0.32454
70.304,0.34604
70.336,0.37243
70.368,0.40176
70.4,0.43206
70.432,0.46334
70.464,0.48876
70.496,0.51026
70.528,0.53177
70.56,0.5523
70.592,0.56891
70.624,0.58358
70.656,0.59531
70.688,0.60411
70.72,0.61095
70.752,0.61681
70.784,0.6217
70.816,0.62561
70.848,0.62854
70.88,0.6305
70.912,0.63343
70.944,0.63636
70.976,0.63832
71.008,0.6393
71.04,0.63734
71.072,0.63539
71.104,0.63148
71.136,0.62561
71.168,0.61877
71.2,0.61095
71.232,0.60215
71.264,0.59433
71.296,0.58553
71.328,0.57576
71.36,0.565
71.392,0.55621
71.424,0.54643
71.456,0.53861
71.488,0.53177
71.52,0.52688
71.552,0.52199
71.584,0.51808
71.616,0.51417
71.648,0.51124
71.68,0.50733
71.712,0.50342
71.744,0.49951
71.776,0.4956
71.808,0.49071
71.84,0.48583
71.872,0.47996
71.904,0.47507
71.936,0.46823
71.968,0.46237
72,0.45552
72.032,0.44868
72.064,0.44184
72.096,0.435
72.128,0.42717
72.16,0.41838
72.192,0.4086
72.224,0.39785
72.256,0.3871
72.288,0.37634
72.32,0.36657
72.352,0.35582
72.384,0.34604
72.416,0.33627
72.448,0.32747
72.48,0.32063
72.512,0.31281
72.544,0.30401
72.576,0.29619
72.608,0.28739
72.64,0.27859
72.672,0.27077
72.704,0.26295
72.736,0.25611
72.768,0.25024
72.8,0.24829
72.832,0.25024
72.864,0.25513
72.896,0.26491
72.928,0.27957
72.96,0.3001
72.992,0.32454
73.024,0.35191
73.056,0.38025
73.088,0.40762
73.12,0.43402
73.152,0.45846
73.184,0.47898
73.216,0.49658
73.248,0.51026
73.28,0.52004
73.312,0.52884
73.344,0.53568
73.376,0.54252
73.408,0.54741
73.44,0.55034
73.472,0.55132
73.504,0.55034
73.536,0.54936
73.568,0.54643
73.6,0.5435
73.632,0.53763
73.664,0.53177
73.696,0.5259
73.728,0.51711
73.76,0.50635
73.792,0.49462
73.824,0.48192
73.856,0.46823
73.888,0.45259
73.92,0.43793
73.952,0.42424
73.984,0.41056
74.016,0.39883
74.048,0.38905
74.08,0.38123
74.112,0.37341
74.144,0.36657
74.176,0.35973
74.208,0.35484
74.24,0.34995
74.272,0.34506
74.304,0.34115
74.336,0.33822
74.368,0.33333
74.4,0.32942
74.432,0.32551
74.464,0.32258
74.496,0.32063
74.528,0.31769
74.56,0.31378
74.592,0.31085
74.624,0.3089
74.656,0.30596
74.688,0.30401
74.72,0.30205
74.752,0.29912
74.784,0.29717
74.816,0.29423
74.848,0.29228
74.88,0.2913
74.912,0.28935
74.944,0.28739
74.976,0.28641
75.008,0.28446
75.04,0.28348
75.072,0.2825
75.104,0.28055
75.136,0.27957
75.168,0.27761
75.2,0.27664
75.232,0.27468
75.264,0.27468
75.296,0.27273
75.328,0.27175
75.36,0.26979
75.392,0.26882
75.424,0.26979
75.456,0.27273
75.488,0.28055
75.52,0.29228
75.552,0.30987
75.584,0.33236
75.616,0.3607
75.648,0.38905
75.68,0.4174
75.712,0.45064
75.744,0.4868
75.776,0.52297
75.808,0.55718
75.84,0.59042
75.872,0.61975
75.904,0.64712
75.936,0.67155
75.968,0.69306
76,0.71163
76.032,0.72532
76.064,0.73607
76.096,0.7478
76.128,0.75855
76.16,0.76735
76.192,0.77419
76.224,0.7781
76.256,0.77908
76.288,0.77517
76.32,0.76735
76.352,0.7566
76.384,0.74194
76.416,0.7263
76.448,0.70968
76.48,0.69306
76.512,0.67449
76.544,0.65591
76.576,0.63636
76.608,0.61779
76.64,0.6002
76.672,0.58358
76.704,0.56794
76.736,0.55425
76.768,0.54252
76.8,0.53177
76.832,0.52297
76.864,0.51417
76.896,0.50635
76.928,0.49756
76.96,0.48974
76.992,0.47996
77.024,0.47116
77.056,0.46139
77.088,0.45161
77.12,0.44184
77.152,0.43109
77.184,0.42131
77.216,0.41056
77.248,0.40078
77.28,0.39296
77.312,0.38319
77.344,0.37341
77.376,0.36364
77.408,0.35386
77.44,0.34506
77.472,0.33431
77.504,0.32454
77.536,0.31769
77.568,0.30987
77.6,0.30205
77.632,0.29619
77.664,0.2913
77.696,0.28543
77.728,0.27957
77.76,0.2737
77.792,0.26784
77.824,0.26197
77.856,0.25611
77.888,0.25122
77.92,0.24731
77.952,0.2434
77.984,0.24047
78.016,0.23656
78.048,0.23363
78.08,0.23851
78.112,0.24633
78.144,0.25318
78.176,0.26197
78.208,0.27566
78.24,0.29326
78.272,0.31574
78.304,0.34213
78.336,0.37146
78.368,0.4086
78.4,0.44282
78.432,0.46237
78.464,0.48094
78.496,0.50147
78.528,0.52004
78.56,0.53763
78.592,0.5523
78.624,0.56403
78.656,0.5738
78.688,0.58162
78.72,0.58651
78.752,0.5914
78.784,0.59433
78.816,0.59629
78.848,0.59531
78.88,0.59335
78.912,0.58944
78.944,0.58651
78.976,0.5826
79.008,0.57576
79.04,0.56794
79.072,0.55914
79.104,0.54839
79.136,0.53568
79.168,0.52297
79.2,0.50929
79.232,0.49756
79.264,0.48583
79.296,0.4741
79.328,0.46237
79.36,0.45161
79.392,0.43988
79.424,0.42815
79.456,0.42033
79.488,0.41544
79.52,0.40958
79.552,0.40469
79.584,0.40078
79.616,0.39785
79.648,0.39589
79.68,0.39492
79.712,0.39394
79.744,0.39394
79.776,0.39492
79.808,0.39687
79.84,0.3998
79.872,0.40665
79.904,0.41544
79.936,0.42131
79.968,0.42522
80,0.43011
80.032,0.43402
80.064,0.43597
80.096,0.435
80.128,0.43109
80.16,0.42522
80.192,0.41935
80.224,0.41251
80.256,0.40371
80.288,0.39492
80.32,0.38319
80.352,0.37146
80.384,0.36168
80.416,0.35484
80.448,0.34995
80.48,0.34604
80.512,0.34311
80.544,0.3392
80.576,0.33627
80.608,0.33529
80.64,0.33333
80.672,0.3304
80.704,0.32942
80.736,0.32942
80.768,0.33138
80.8,0.33529
80.832,0.34311
80.864,0.35582
80.896,0.37341
80.928,0.39589
80.96,0.42033
80.992,0.4477
81.024,0.47507
81.056,0.4956
81.088,0.51711
81.12,0.5435
81.152,0.56403
81.184,0.57967
81.216,0.59042
81.248,0.59726
81.28,0.60313
81.312,0.60704
81.344,0.60997
81.376,0.61095
81.408,0.61095
81.44,0.60997
81.472,0.60704
81.504,0.60313
81.536,0.59726
81.568,0.5914
81.6,0.58358
81.632,0.57576
81.664,0.56696
81.696,0.55621
81.728,0.5435
81.76,0.53079
81.792,0.51613
81.824,0.50147
81.856,0.4868
81.888,0.47312
81.92,0.45943
81.952,0.4477
81.984,0.43597
82.016,0.42717
82.048,0.41935
82.08,0.41251
82.112,0.40567
82.144,0.39883
82.176,0.39296
82.208,0.38807
82.24,0.38221
82.272,0.37732
82.304,0.37243
82.336,0.36852
82.368,0.36461
82.4,0.36168
82.432,0.35973
82.464,0.35679
82.496,0.35386
82.528,0.34995
82.56,0.34702
82.592,0.34409
82.624,0.34115
82.656,0.33822
82.688,0.33627
82.72,0.33333
82.752,0.33138
82.784,0.32942
82.816,0.32845
82.848,0.32649
82.88,0.32454
82.912,0.32258
82.944,0.31965
82.976,0.31769
83.008,0.31574
83.04,0.31378
83.072,0.31183
83.104,0.30987
83.136,0.30694
83.168,0.30499
83.2,0.30401
83.232,0.30303
83.264,0.30108
83.296,0.3001
83.328,0.29814
83.36,0.29717
83.392,0.29619
83.424,0.29717
83.456,0.3001
83.488,0.30694
83.52,0.31867
83.552,0.33529
83.584,0.35386
83.616,0.37341
83.648,0.39883
83.68,0.42815
83.712,0.45846
83.744,0.48974
83.776,0.51906
83.808,0.54741
83.84,0.5738
83.872,0.59726
83.904,0.61975
83.936,0.6393
83.968,0.65591
84,0.66862
84.032,0.6784
84.064,0.68915
84.096,0.69795
84.128,0.70479
84.16,0.71065
84.192,0.71359
84.224,0.71554
84.256,0.71652
84.288,0.71554
84.32,0.71163
84.352,0.70674
84.384,0.6999
84.416,0.69208
84.448,0.68133
84.48,0.6696
84.512,0.65689
84.544,0.64223
84.576,0.62757
84.608,0.6129
84.64,0.59726
84.672,0.5826
84.704,0.56891
84.736,0.55621
84.768,0.5435
84.8,0.53275
84.832,0.52297
84.864,0.51222
84.896,0.50147
84.928,0.48974
84.96,0.47898
84.992,0.46628
85.024,0.45455
85.056,0.44379
85.088,0.43206
85.12,0.42131
85.152,0.40958
85.184,0.3998
85.216,0.39101
85.248,0.38123
85.28,0.37146
85.312,0.36168
85.344,0.35191
85.376,0.34311
85.408,0.33431
85.44,0.32551
85.472,0.31769
85.504,0.30987
85.536,0.30205
85.568,0.29521
85.6,0.29032
85.632,0.28543
85.664,0.27957
85.696,0.27468
85.728,0.26979
85.76,0.26491
85.792,0.26002
85.824,0.25611
85.856,0.2522
85.888,0.24829
85.92,0.24438
85.952,0.24047
85.984,0.23851
86.016,0.23656
86.048,0.23363
86.08,0.23265
86.112,0.23265
86.144,0.23656
86.176,0.2434
86.208,0.25611
86.24,0.27957
86.272,0.30987
86.304,0.34018
86.336,0.37146
86.368,0.40274
86.4,0.43011
86.432,0.45357
86.464,0.47703
86.496,0.49951
86.528,0.52004
86.56,0.53666
86.592,0.55132
86.624,0.56207
86.656,0.56989
86.688,0.57674
86.72,0.58065
86.752,0.58358
86.784,0.58456
86.816,0.58358
86.848,0.5826
86.88,0.57967
86.912,0.57674
86.944,0.57185
86.976,0.56598
87.008,0.55816
87.04,0.54936
87.072,0.53861
87.104,0.52688
87.136,0.51417
87.168,0.50147
87.2,0.48876
87.232,0.47801
87.264,0.4653
87.296,0.45357
87.328,0.44184
87.36,0.43109
87.392,0.42131
87.424,0.41251
87.456,0.40567
87.488,0.3998
87.52,0.39394
87.552,0.38905
87.584,0.38612
87.616,0.38221
87.648,0.37928
87.68,0.37537
87.712,0.37146
87.744,0.36755
87.776,0.36364
87.808,0.35973
87.84,0.35679
87.872,0.35386
87.904,0.35191
87.936,0.35093
87.968,0.35093
88,0.35191
88.032,0.35386
88.064,0.35679
88.096,0.35973
88.128,0.36266
88.16,0.36657
88.192,0.37048
88.224,0.37634
88.256,0.38221
88.288,0.38807
88.32,0.39492
88.352,0.3998
88.384,0.40469
88.416,0.40762
88.448,0.4086
88.48,0.40762
88.512,0.40469
88.544,0.3998
88.576,0.39394
88.608,0.38612
88.64,0.3783
88.672,0.3695
88.704,0.36266
88.736,0.35679
88.768,0.35386
88.8,0.35386
88.832,0.35875
88.864,0.36852
88.896,0.38319
88.928,0.40469
88.96,0.43109
88.992,0.46041
89.024,0.49169
89.056,0.52297
89.088,0.5523
89.12,0.57967
89.152,0.60313
89.184,0.62072
89.216,0.63343
89.248,0.64516
89.28,0.65396
89.312,0.6608
89.344,0.66471
89.376,0.66667
89.408,0.66764
89.44,0.66667
89.472,0.66373
89.504,0.65982
89.536,0.65396
89.568,0.64712
89.6,0.6393
89.632,0.6305
89.664,0.61975
89.696,0.60802
89.728,0.59433
89.76,0.57967
89.792,0.56403
89.824,0.54741
89.856,0.52981
89.888,0.51222
89.92,0.4956
89.952,0.47996
89.984,0.46628
90.016,0.45552
90.048,0.44379
90.08,0.43304
90.112,0.42326
90.144,0.41447
90.176,0.40665
90.208,0.3998
90.24,0.39296
90.272,0.3871
90.304,0.38123
90.336,0.37634
90.368,0.37243
90.4,0.3695
90.432,0.36559
90.464,0.36168
90.496,0.35777
90.528,0.35386
90.56,0.34995
90.592,0.34702
90.624,0.34311
90.656,0.34018
90.688,0.33724
90.72,0.33431
90.752,0.33138
90.784,0.3304
90.816,0.32942
90.848,0.32747
90.88,0.32551
90.912,0.32356
90.944,0.3216
90.976,0.32063
91.008,0.31965
91.04,0.31769
91.072,0.31672
91.104,0.31574
91.136,0.31476
91.168,0.31378
91.2,0.31378
91.232,0.31281
91.264,0.31183
91.296,0.30987
91.328,0.30792
91.36,0.30694
91.392,0.30596
91.424,0.30596
91.456,0.30987
91.488,0.31769
91.52,0.32942
91.552,0.34702
91.584,0.36657
91.616,0.38807
91.648,0.41544
91.68,0.44575
91.712,0.47605
91.744,0.50635
91.776,0.5347
91.808,0.55914
91.84,0.58065
91.872,0.59922
91.904,0.61486
91.936,0.62854
91.968,0.63734
92,0.64614
92.032,0.65494
92.064,0.66471
92.096,0.67449
92.128,0.68426
92.16,0.69306
92.192,0.70088
92.224,0.70772
92.256,0.71163
92.288,0.71359
92.32,0.71261
92.352,0.7087
92.384,0.70283
92.416,0.69501
92.448,0.68622
92.48,0.67546
92.512,0.66569
92.544,0.65494
92.576,0.64418
92.608,0.63343
92.64,0.62366
92.672,0.61388
92.704,0.60411
92.736,0.59531
92.768,0.58651
92.8,0.57869
92.832,0.57087
92.864,0.56305
92.896,0.55621
92.928,0.54839
92.96,0.54057
92.992,0.53275
93.024,0.52493
93.056,0.51711
93.088,0.50831
93.12,0.50049
93.152,0.49169
93.184,0.48387
93.216,0.47703
93.248,0.46823
93.28,0.45943
93.312,0.45064
93.344,0.43988
93.376,0.43011
93.408,0.41935
93.44,0.40958
93.472,0.3998
93.504,0.39003
93.536,0.38123
93.568,0.37341
93.6,0.36657
93.632,0.35973
93.664,0.35191
93.696,0.34409
93.728,0.33627
93.76,0.32845
93.792,0.3216
93.824,0.31476
93.856,0.30792
93.888,0.30108
93.92,0.29521
93.952,0.28935
93.984,0.28543
94.016,0.2825
94.048,0.27957
94.08,0.27664
94.112,0.27664
94.144,0.27957
94.176,0.28641
94.208,0.29814
94.24,0.31574
94.272,0.33822
94.304,0.36461
94.336,0.39394
94.368,0.41935
94.4,0.44379
94.432,0.47116
94.464,0.49951
94.496,0.52493
94.528,0.54741
94.56,0.56598
94.592,0.58162
94.624,0.59335
94.656,0.60313
94.688,0.60997
94.72,0.61584
94.752,0.61877
94.784,0.61975
94.816,0.61877
94.848,0.61779
94.88,0.61486
94.912,0.61095
94.944,0.60606
94.976,0.59922
95.008,0.5914
95.04,0.58162
95.072,0.56989
95.104,0.55718
95.136,0.5435
95.168,0.52981
95.2,0.51711
95.232,0.50342
95.264,0.48876
95.296,0.47507
95.328,0.46139
95.36,0.44966
95.392,0.43891
95.424,0.42913
95.456,0.42033
95.488,0.41251
95.52,0.40567
95.552,0.39883
95.584,0.39394
95.616,0.39003
95.648,0.38514
95.68,0.38123
95.712,0.37732
95.744,0.37341
95.776,0.36852
95.808,0.36461
95.84,0.3607
95.872,0.35777
95.904,0.35386
95.936,0.34995
95.968,0.34702
96,0.34506
96.032,0.34213
96.064,0.3392
96.096,0.33627
96.128,0.33236
96.16,0.32942
96.192,0.32649
96.224,0.32454
96.256,0.32258
96.288,0.31965
96.32,0.31769
96.352,0.31476
96.384,0.31281
96.416,0.31183
96.448,0.30987
96.48,0.30792
96.512,0.30596
96.544,0.30401
96.576,0.30205
96.608,0.29912
96.64,0.29717
96.672,0.29521
96.704,0.29326
96.736,0.29228
96.768,0.29423
96.8,0.29814
96.832,0.30499
96.864,0.31769
96.896,0.33529
96.928,0.35875
96.96,0.3871
96.992,0.41935
97.024,0.45357
97.056,0.48778
97.088,0.52102
97.12,0.55132
97.152,0.57478
97.184,0.59335
97.216,0.61095
97.248,0.62659
97.28,0.6393
97.312,0.65005
97.344,0.65787
97.376,0.66373
97.408,0.66764
97.44,0.66862
97.472,0.6696
97.504,0.66764
97.536,0.66471
97.568,0.65982
97.6,0.65396
97.632,0.64614
97.664,0.63832
97.696,0.62757
97.728,0.61584
97.76,0.60313
97.792,0.58847
97.824,0.5738
97.856,0.55718
97.888,0.54154
97.92,0.52493
97.952,0.51124
97.984,0.49853
98.016,0.48583
98.048,0.4741
98.08,0.46237
98.112,0.45259
98.144,0.44379
98.176,0.43597
98.208,0.42913
98.24,0.42229
98.272,0.41544
98.304,0.4086
98.336,0.40274
98.368,0.39785
98.4,0.39296
98.432,0.38905
98.464,0.38416
98.496,0.38123
98.528,0.37928
98.56,0.3783
98.592,0.37928
98.624,0.38123
98.656,0.38612
98.688,0.39101
98.72,0.39785
98.752,0.40371
98.784,0.41056
98.816,0.41642
98.848,0.42229
98.88,0.42913
98.912,0.435
98.944,0.43988
98.976,0.44575
